Concurrent PNCounter Multiple Increment 450 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Concurrent LWWReg Multiple Set 450 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Concurrent MVReg Multiple Set 450 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Concurrent Map Multiple Insert 450 Avg Memory Usage: Physical: 3.14 bytes, Virtual: 2.91 bytes
Concurrent List Multiple Insert 450 Avg Memory Usage: Physical: 52.64 bytes, Virtual: 255.11 bytes
Concurrent GList Multiple Insert 450 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.18 bytes
Concurrent GSet Multiple Insert 500 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Concurrent Orswot Multiple Insert 500 Avg Memory Usage: Physical: 1.79 bytes, Virtual: 1.34 bytes
Concurrent GCounter Multiple Increment 500 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Concurrent PNCounter Multiple Increment 500 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Concurrent LWWReg Multiple Set 500 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Concurrent MVReg Multiple Set 500 Avg Memory Usage: Physical: 0.70 bytes, Virtual: 0.70 bytes
Concurrent Map Multiple Insert 500 Avg Memory Usage: Physical: 1.12 bytes, Virtual: 0.45 bytes
Concurrent List Multiple Insert 500 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Concurrent GList Multiple Insert 500 Avg Memory Usage: Physical: 0.90 bytes, Virtual: 8.51 bytes
Concurrent GSet Multiple Insert 550 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Concurrent Orswot Multiple Insert 550 Avg Memory Usage: Physical: 1.79 bytes, Virtual: 0.90 bytes
Concurrent GCounter Multiple Increment 550 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Concurrent PNCounter Multiple Increment 550 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Concurrent LWWReg Multiple Set 550 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Concurrent MVReg Multiple Set 550 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Concurrent Map Multiple Insert 550 Avg Memory Usage: Physical: 3.58 bytes, Virtual: 3.36 bytes
Concurrent List Multiple Insert 550 Avg Memory Usage: Physical: 71.86 bytes, Virtual: 340.55 bytes
Concurrent GList Multiple Insert 550 Avg Memory Usage: Physical: 0.22 bytes, Virtual: 0.00 bytes
Concurrent GSet Multiple Insert 600 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Concurrent Orswot Multiple Insert 600 Avg Memory Usage: Physical: 8.96 bytes, Virtual: 8.96 bytes
Concurrent GCounter Multiple Increment 600 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Concurrent PNCounter Multiple Increment 600 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Concurrent LWWReg Multiple Set 600 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Concurrent MVReg Multiple Set 600 Avg Memory Usage: Physical: 1.58 bytes, Virtual: 1.58 bytes
Concurrent Map Multiple Insert 600 Avg Memory Usage: Physical: 5.48 bytes, Virtual: 4.62 bytes
Concurrent List Multiple Insert 600 Avg Memory Usage: Physical: 68.74 bytes, Virtual: 37.49 bytes
Concurrent GList Multiple Insert 600 Avg Memory Usage: Physical: 1.12 bytes, Virtual: 0.90 bytes
Concurrent GSet Multiple Insert 650 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Concurrent Orswot Multiple Insert 650 Avg Memory Usage: Physical: 4.33 bytes, Virtual: 3.46 bytes
Concurrent GCounter Multiple Increment 650 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Concurrent PNCounter Multiple Increment 650 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Concurrent LWWReg Multiple Set 650 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Concurrent MVReg Multiple Set 650 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Concurrent Map Multiple Insert 650 Avg Memory Usage: Physical: 7.21 bytes, Virtual: 4.62 bytes
Concurrent List Multiple Insert 650 Avg Memory Usage: Physical: 10.15 bytes, Virtual: 0.00 bytes
Concurrent GList Multiple Insert 650 Avg Memory Usage: Physical: 0.22 bytes, Virtual: 0.00 bytes
Concurrent GSet Multiple Insert 700 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Concurrent Orswot Multiple Insert 700 Avg Memory Usage: Physical: 13.27 bytes, Virtual: 41.26 bytes
Concurrent GCounter Multiple Increment 700 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Concurrent PNCounter Multiple Increment 700 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Concurrent LWWReg Multiple Set 700 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Concurrent MVReg Multiple Set 700 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Concurrent Map Multiple Insert 700 Avg Memory Usage: Physical: 7.21 bytes, Virtual: 3.75 bytes
Concurrent List Multiple Insert 700 Avg Memory Usage: Physical: 145.85 bytes, Virtual: 117.49 bytes
Concurrent GList Multiple Insert 700 Avg Memory Usage: Physical: 0.90 bytes, Virtual: 1.34 bytes
Concurrent GSet Multiple Insert 750 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Concurrent Orswot Multiple Insert 750 Avg Memory Usage: Physical: 3.46 bytes, Virtual: 1.44 bytes
Concurrent GCounter Multiple Increment 750 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Concurrent PNCounter Multiple Increment 750 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Concurrent LWWReg Multiple Set 750 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Concurrent MVReg Multiple Set 750 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Concurrent Map Multiple Insert 750 Avg Memory Usage: Physical: 4.33 bytes, Virtual: 3.17 bytes
Concurrent List Multiple Insert 750 Avg Memory Usage: Physical: 152.20 bytes, Virtual: 426.17 bytes
Concurrent GList Multiple Insert 750 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Concurrent GSet Multiple Insert 800 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Concurrent Orswot Multiple Insert 800 Avg Memory Usage: Physical: 6.35 bytes, Virtual: 3.75 bytes
Concurrent GCounter Multiple Increment 800 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Concurrent PNCounter Multiple Increment 800 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Concurrent LWWReg Multiple Set 800 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Concurrent MVReg Multiple Set 800 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Concurrent Map Multiple Insert 800 Avg Memory Usage: Physical: 3.17 bytes, Virtual: 2.02 bytes
Concurrent List Multiple Insert 800 Avg Memory Usage: Physical: 92.17 bytes, Virtual: 70.05 bytes
Concurrent GList Multiple Insert 800 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Concurrent GSet Multiple Insert 850 Avg Memory Usage: Physical: 0.11 bytes, Virtual: 0.11 bytes
Concurrent Orswot Multiple Insert 850 Avg Memory Usage: Physical: 5.37 bytes, Virtual: 3.14 bytes
Concurrent GCounter Multiple Increment 850 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Concurrent PNCounter Multiple Increment 850 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Concurrent LWWReg Multiple Set 850 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Concurrent MVReg Multiple Set 850 Avg Memory Usage: Physical: 0.18 bytes, Virtual: 0.00 bytes
Concurrent Map Multiple Insert 850 Avg Memory Usage: Physical: 1.44 bytes, Virtual: 1.15 bytes
Concurrent List Multiple Insert 850 Avg Memory Usage: Physical: 88.48 bytes, Virtual: 36.87 bytes
Concurrent GList Multiple Insert 850 Avg Memory Usage: Physical: 1.12 bytes, Virtual: 2.02 bytes
Concurrent GSet Multiple Insert 900 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Concurrent Orswot Multiple Insert 900 Avg Memory Usage: Physical: 8.51 bytes, Virtual: 5.37 bytes
Concurrent GCounter Multiple Increment 900 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Concurrent PNCounter Multiple Increment 900 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Concurrent LWWReg Multiple Set 900 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Concurrent MVReg Multiple Set 900 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Concurrent Map Multiple Insert 900 Avg Memory Usage: Physical: 4.62 bytes, Virtual: 2.60 bytes
Concurrent List Multiple Insert 900 Avg Memory Usage: Physical: 306.00 bytes, Virtual: 1021.23 bytes
Concurrent GList Multiple Insert 900 Avg Memory Usage: Physical: 2.02 bytes, Virtual: 2.02 bytes
Concurrent GSet Multiple Insert 950 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Concurrent Orswot Multiple Insert 950 Avg Memory Usage: Physical: 4.03 bytes, Virtual: 2.69 bytes
Concurrent GCounter Multiple Increment 950 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Concurrent PNCounter Multiple Increment 950 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Concurrent LWWReg Multiple Set 950 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Concurrent MVReg Multiple Set 950 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Concurrent Map Multiple Insert 950 Avg Memory Usage: Physical: 7.21 bytes, Virtual: 4.91 bytes
Concurrent List Multiple Insert 950 Avg Memory Usage: Physical: 265.45 bytes, Virtual: 954.87 bytes
Concurrent GList Multiple Insert 950 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Concurrent GSet Multiple Insert 1000 Avg Memory Usage: Physical: 0.11 bytes, Virtual: 0.00 bytes
Concurrent Orswot Multiple Insert 1000 Avg Memory Usage: Physical: 11.65 bytes, Virtual: 8.51 bytes
Concurrent GCounter Multiple Increment 1000 Avg Memory Usage: Physical: 0.56 bytes, Virtual: 0.56 bytes
Concurrent PNCounter Multiple Increment 1000 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Concurrent LWWReg Multiple Set 1000 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Concurrent MVReg Multiple Set 1000 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Concurrent Map Multiple Insert 1000 Avg Memory Usage: Physical: 2.60 bytes, Virtual: 2.02 bytes
Concurrent List Multiple Insert 1000 Avg Memory Usage: Physical: 62.68 bytes, Virtual: 47.93 bytes
Concurrent GList Multiple Insert 1000 Avg Memory Usage: Physical: 2.31 bytes, Virtual: 2.31 bytes
LWWReg Update Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
MVReg Update Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Map Update Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Orswot Update (Re-insert) Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
LWWReg Multiple Update 50 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
MVReg Multiple Update 50 Avg Memory Usage: Physical: 0.01 bytes, Virtual: 0.00 bytes
Map Multiple Update 50 Avg Memory Usage: Physical: 0.02 bytes, Virtual: 0.00 bytes
Orswot Multiple Update (Re-insert) 50 Avg Memory Usage: Physical: 0.07 bytes, Virtual: 0.00 bytes
List Multiple Update (Replace) 50 Avg Memory Usage: Physical: 0.59 bytes, Virtual: 0.00 bytes
LWWReg Multiple Update 100 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
MVReg Multiple Update 100 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Map Multiple Update 100 Avg Memory Usage: Physical: 0.06 bytes, Virtual: 0.00 bytes
Orswot Multiple Update (Re-insert) 100 Avg Memory Usage: Physical: 0.05 bytes, Virtual: 0.05 bytes
List Multiple Update (Replace) 100 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
LWWReg Multiple Update 150 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
MVReg Multiple Update 150 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Map Multiple Update 150 Avg Memory Usage: Physical: 0.22 bytes, Virtual: 0.28 bytes
Orswot Multiple Update (Re-insert) 150 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
List Multiple Update (Replace) 150 Avg Memory Usage: Physical: 0.58 bytes, Virtual: 0.00 bytes
LWWReg Multiple Update 200 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
MVReg Multiple Update 200 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Map Multiple Update 200 Avg Memory Usage: Physical: 0.32 bytes, Virtual: 0.32 bytes
Orswot Multiple Update (Re-insert) 200 Avg Memory Usage: Physical: 0.09 bytes, Virtual: 0.09 bytes
List Multiple Update (Replace) 200 Avg Memory Usage: Physical: 1.79 bytes, Virtual: 0.90 bytes
LWWReg Multiple Update 250 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
MVReg Multiple Update 250 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Map Multiple Update 250 Avg Memory Usage: Physical: 2.26 bytes, Virtual: 2.36 bytes
Orswot Multiple Update (Re-insert) 250 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
List Multiple Update (Replace) 250 Avg Memory Usage: Physical: 0.58 bytes, Virtual: 0.00 bytes
LWWReg Multiple Update 300 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
MVReg Multiple Update 300 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Map Multiple Update 300 Avg Memory Usage: Physical: 0.39 bytes, Virtual: 0.39 bytes
Orswot Multiple Update (Re-insert) 300 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
List Multiple Update (Replace) 300 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
LWWReg Multiple Update 350 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
MVReg Multiple Update 350 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Map Multiple Update 350 Avg Memory Usage: Physical: 3.14 bytes, Virtual: 3.25 bytes
Orswot Multiple Update (Re-insert) 350 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
List Multiple Update (Replace) 350 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
LWWReg Multiple Update 400 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
MVReg Multiple Update 400 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Map Multiple Update 400 Avg Memory Usage: Physical: 0.34 bytes, Virtual: 0.45 bytes
Orswot Multiple Update (Re-insert) 400 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
List Multiple Update (Replace) 400 Avg Memory Usage: Physical: 45.46 bytes, Virtual: 51.95 bytes
LWWReg Multiple Update 450 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
MVReg Multiple Update 450 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Map Multiple Update 450 Avg Memory Usage: Physical: 0.65 bytes, Virtual: 0.00 bytes
Orswot Multiple Update (Re-insert) 450 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
List Multiple Update (Replace) 450 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
LWWReg Multiple Update 500 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
MVReg Multiple Update 500 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Map Multiple Update 500 Avg Memory Usage: Physical: 3.16 bytes, Virtual: 3.33 bytes
Orswot Multiple Update (Re-insert) 500 Avg Memory Usage: Physical: 6.27 bytes, Virtual: 6.49 bytes
List Multiple Update (Replace) 500 Avg Memory Usage: Physical: 64.79 bytes, Virtual: 76.94 bytes
LWWReg Multiple Update 550 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
MVReg Multiple Update 550 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Map Multiple Update 550 Avg Memory Usage: Physical: 2.11 bytes, Virtual: 1.40 bytes
Orswot Multiple Update (Re-insert) 550 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
List Multiple Update (Replace) 550 Avg Memory Usage: Physical: 2.13 bytes, Virtual: 0.00 bytes
LWWReg Multiple Update 600 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
MVReg Multiple Update 600 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Map Multiple Update 600 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Orswot Multiple Update (Re-insert) 600 Avg Memory Usage: Physical: 5.37 bytes, Virtual: 6.05 bytes
List Multiple Update (Replace) 600 Avg Memory Usage: Physical: 55.16 bytes, Virtual: 52.25 bytes
LWWReg Multiple Update 650 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
MVReg Multiple Update 650 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Map Multiple Update 650 Avg Memory Usage: Physical: 10.88 bytes, Virtual: 13.34 bytes
Orswot Multiple Update (Re-insert) 650 Avg Memory Usage: Physical: 0.67 bytes, Virtual: 0.00 bytes
List Multiple Update (Replace) 650 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
LWWReg Multiple Update 700 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
MVReg Multiple Update 700 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Map Multiple Update 700 Avg Memory Usage: Physical: 0.45 bytes, Virtual: 0.00 bytes
Orswot Multiple Update (Re-insert) 700 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
List Multiple Update (Replace) 700 Avg Memory Usage: Physical: 3.38 bytes, Virtual: 0.00 bytes
LWWReg Multiple Update 750 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
MVReg Multiple Update 750 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Map Multiple Update 750 Avg Memory Usage: Physical: 8.51 bytes, Virtual: 7.84 bytes
Orswot Multiple Update (Re-insert) 750 Avg Memory Usage: Physical: 6.94 bytes, Virtual: 6.94 bytes
List Multiple Update (Replace) 750 Avg Memory Usage: Physical: 44.24 bytes, Virtual: 47.93 bytes
LWWReg Multiple Update 800 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
MVReg Multiple Update 800 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Map Multiple Update 800 Avg Memory Usage: Physical: 0.45 bytes, Virtual: 0.00 bytes
Orswot Multiple Update (Re-insert) 800 Avg Memory Usage: Physical: 0.22 bytes, Virtual: 0.00 bytes
List Multiple Update (Replace) 800 Avg Memory Usage: Physical: 4.05 bytes, Virtual: 0.00 bytes
LWWReg Multiple Update 850 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
MVReg Multiple Update 850 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Map Multiple Update 850 Avg Memory Usage: Physical: 17.24 bytes, Virtual: 21.27 bytes
Orswot Multiple Update (Re-insert) 850 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
List Multiple Update (Replace) 850 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
LWWReg Multiple Update 900 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
MVReg Multiple Update 900 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Map Multiple Update 900 Avg Memory Usage: Physical: 15.45 bytes, Virtual: 21.72 bytes
Orswot Multiple Update (Re-insert) 900 Avg Memory Usage: Physical: 14.72 bytes, Virtual: 15.00 bytes
List Multiple Update (Replace) 900 Avg Memory Usage: Physical: 121.54 bytes, Virtual: 97.23 bytes
LWWReg Multiple Update 950 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
MVReg Multiple Update 950 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Map Multiple Update 950 Avg Memory Usage: Physical: 0.67 bytes, Virtual: 0.00 bytes
Orswot Multiple Update (Re-insert) 950 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
List Multiple Update (Replace) 950 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 6.25 bytes
LWWReg Multiple Update 1000 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
MVReg Multiple Update 1000 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Map Multiple Update 1000 Avg Memory Usage: Physical: 9.18 bytes, Virtual: 7.84 bytes
Orswot Multiple Update (Re-insert) 1000 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
List Multiple Update (Replace) 1000 Avg Memory Usage: Physical: 0.00 bytes, Virtual: 0.00 bytes
Concurrent LWWReg Update Avg Memory Usage: Physical: 0.13 bytes, Virtual: 0.00 bytes
Concurrent MVReg Update Avg Memory Usage: Physical: 0.11 bytes, Virtual: 0.00 bytes
Concurrent Map Update Avg Memory Usage: Physical: 0.18 bytes, Virtual: 0.00 bytes
Concurrent Orswot Update Avg Memory Usage: Physical: 0.67 bytes, Virtual: 0.00 bytes
GSet Concurrent Update 50 Avg Memory Usage: Physical: 6193.21 bytes, Virtual: 16460.25 bytes
Orswot Concurrent Update 50 Avg Memory Usage: Physical: 9723.23 bytes, Virtual: 29793.44 bytes
GCounter Concurrent Update 50 Avg Memory Usage: Physical: 7612.02 bytes, Virtual: 20388.41 bytes
PNCounter Concurrent Update 50 Avg Memory Usage: Physical: 7341.25 bytes, Virtual: 19660.84 bytes
LWWReg Concurrent Update 50 Avg Memory Usage: Physical: 8459.71 bytes, Virtual: 23256.05 bytes
MVReg Concurrent Update 50 Avg Memory Usage: Physical: 9650.00 bytes, Virtual: 29849.64 bytes
Map Concurrent Update 50 Avg Memory Usage: Physical: 10673.81 bytes, Virtual: 31965.89 bytes
List Concurrent Update 50 Avg Memory Usage: Physical: 766.17 bytes, Virtual: 756.17 bytes
GList Concurrent Update 50 Avg Memory Usage: Physical: 4876.06 bytes, Virtual: 15836.61 bytes
GSet Concurrent Update 100 Avg Memory Usage: Physical: 6703.65 bytes, Virtual: 17824.42 bytes
Orswot Concurrent Update 100 Avg Memory Usage: Physical: 5964.91 bytes, Virtual: 19470.53 bytes
GCounter Concurrent Update 100 Avg Memory Usage: Physical: 6838.91 bytes, Virtual: 17891.04 bytes
PNCounter Concurrent Update 100 Avg Memory Usage: Physical: 5893.03 bytes, Virtual: 15240.06 bytes
LWWReg Concurrent Update 100 Avg Memory Usage: Physical: 7783.44 bytes, Virtual: 21140.93 bytes
MVReg Concurrent Update 100 Avg Memory Usage: Physical: 5403.07 bytes, Virtual: 17655.58 bytes
Map Concurrent Update 100 Avg Memory Usage: Physical: 5896.95 bytes, Virtual: 17412.95 bytes
List Concurrent Update 100 Avg Memory Usage: Physical: 3555.84 bytes, Virtual: 4761.57 bytes
GList Concurrent Update 100 Avg Memory Usage: Physical: 3383.35 bytes, Virtual: 3128.73 bytes
GSet Concurrent Update 150 Avg Memory Usage: Physical: 7455.27 bytes, Virtual: 19352.07 bytes
Orswot Concurrent Update 150 Avg Memory Usage: Physical: 3384.04 bytes, Virtual: 4009.10 bytes
GCounter Concurrent Update 150 Avg Memory Usage: Physical: 5371.05 bytes, Virtual: 13826.95 bytes
PNCounter Concurrent Update 150 Avg Memory Usage: Physical: 5459.50 bytes, Virtual: 14170.35 bytes
LWWReg Concurrent Update 150 Avg Memory Usage: Physical: 7832.82 bytes, Virtual: 21269.91 bytes
MVReg Concurrent Update 150 Avg Memory Usage: Physical: 5121.60 bytes, Virtual: 16541.76 bytes
Map Concurrent Update 150 Avg Memory Usage: Physical: 5511.23 bytes, Virtual: 18639.64 bytes
List Concurrent Update 150 Avg Memory Usage: Physical: 1929.97 bytes, Virtual: 11291.85 bytes
GList Concurrent Update 150 Avg Memory Usage: Physical: 1297.89 bytes, Virtual: 13525.70 bytes
GSet Concurrent Update 200 Avg Memory Usage: Physical: 6481.63 bytes, Virtual: 15444.84 bytes
Orswot Concurrent Update 200 Avg Memory Usage: Physical: 1827.63 bytes, Virtual: 4498.68 bytes
GCounter Concurrent Update 200 Avg Memory Usage: Physical: 5919.46 bytes, Virtual: 15637.53 bytes
PNCounter Concurrent Update 200 Avg Memory Usage: Physical: 5321.34 bytes, Virtual: 13825.27 bytes
LWWReg Concurrent Update 200 Avg Memory Usage: Physical: 7367.27 bytes, Virtual: 19886.03 bytes
MVReg Concurrent Update 200 Avg Memory Usage: Physical: 5483.13 bytes, Virtual: 21073.64 bytes
Map Concurrent Update 200 Avg Memory Usage: Physical: 5445.06 bytes, Virtual: 14739.58 bytes
List Concurrent Update 200 Avg Memory Usage: Physical: 952.17 bytes, Virtual: 3268.68 bytes
GList Concurrent Update 200 Avg Memory Usage: Physical: 802.36 bytes, Virtual: 4006.87 bytes
GSet Concurrent Update 250 Avg Memory Usage: Physical: 8168.94 bytes, Virtual: 24768.02 bytes
Orswot Concurrent Update 250 Avg Memory Usage: Physical: 1869.97 bytes, Virtual: 14821.83 bytes
GCounter Concurrent Update 250 Avg Memory Usage: Physical: 5745.46 bytes, Virtual: 15041.88 bytes
PNCounter Concurrent Update 250 Avg Memory Usage: Physical: 5533.29 bytes, Virtual: 14526.51 bytes
LWWReg Concurrent Update 250 Avg Memory Usage: Physical: 7369.62 bytes, Virtual: 19734.32 bytes
MVReg Concurrent Update 250 Avg Memory Usage: Physical: 4579.24 bytes, Virtual: 14044.28 bytes
Map Concurrent Update 250 Avg Memory Usage: Physical: 4156.80 bytes, Virtual: 11234.08 bytes
List Concurrent Update 250 Avg Memory Usage: Physical: 142.00 bytes, Virtual: 481.78 bytes
GList Concurrent Update 250 Avg Memory Usage: Physical: 149.47 bytes, Virtual: 529.78 bytes
GSet Concurrent Update 300 Avg Memory Usage: Physical: 9268.20 bytes, Virtual: 28355.70 bytes
Orswot Concurrent Update 300 Avg Memory Usage: Physical: 3311.11 bytes, Virtual: 9851.58 bytes
GCounter Concurrent Update 300 Avg Memory Usage: Physical: 6004.77 bytes, Virtual: 15895.05 bytes
PNCounter Concurrent Update 300 Avg Memory Usage: Physical: 6304.05 bytes, Virtual: 16589.90 bytes
LWWReg Concurrent Update 300 Avg Memory Usage: Physical: 6937.44 bytes, Virtual: 18449.86 bytes
MVReg Concurrent Update 300 Avg Memory Usage: Physical: 2326.18 bytes, Virtual: 5600.80 bytes
